date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/7/5 13:15,10047,4622,6716,2061,3229,1919,27295
2016/7/5 13:30,10918,4890,6787,2416,3411,2010,24973
2016/7/5 13:45,10047,5358,6823,2416,3411,2041,27295
2016/7/5 14:00,10181,5358,7320,2487,3320,2071,28772
2016/7/5 14:15,10784,4823,7356,2559,3168,1949,28420
2016/7/5 14:30,10047,5291,6929,2203,3168,1919,29475
2016/7/5 14:45,10784,5358,7320,2630,3259,1980,31093
2016/7/5 15:00,10851,5224,7249,2416,3320,1949,30601
2016/7/5 15:15,10248,5023,6894,2168,3320,1980,31164
2016/7/5 15:30,10449,5425,7000,2701,3411,2163,31304
2016/7/5 15:45,10315,5492,7107,2878,3290,2132,31726
2016/7/5 16:00,10047,5023,6894,2736,3168,2254,32008
2016/7/5 16:15,10650,5894,7178,2878,3290,2071,31726
2016/7/5 16:30,11119,5492,7427,2914,3594,2102,31867
2016/7/5 16:45,11454,5559,7569,2807,4051,2102,32852
2016/7/5 17:00,11922,5425,7924,2878,4386,2102,33133
2016/7/5 17:15,11922,5358,7818,2949,4082,2041,33063
2016/7/5 17:30,12123,5157,8138,2559,3960,2193,31867
2016/7/5 17:45,11655,5224,7818,2665,3960,2102,32219
2016/7/5 18:00,11454,4957,7462,2345,3990,2041,31515
2016/7/5 18:15,10918,5023,7107,2487,3929,2071,31797
2016/7/5 18:30,10717,4957,6965,2736,3746,2010,31938
2016/7/5 18:45,10784,4957,7000,2416,3777,2041,32360
2016/7/5 19:00,10851,4689,7071,2345,3807,1949,31023
2016/7/5 19:15,10918,4756,7071,2274,3838,1949,31375
2016/7/5 19:30,10851,4689,7000,2239,3868,1949,31375
2016/7/5 19:45,11119,4823,7107,2239,4021,2010,31375
2016/7/5 20:00,11186,4622,7285,2203,3899,1888,31445
2016/7/5 20:15,11253,4756,7285,2168,3929,1980,31234
2016/7/5 20:30,10985,4689,7107,2203,3899,1980,30882
2016/7/5 20:45,10985,4689,6965,2239,3746,2071,31656
2016/7/5 21:00,10650,4689,6894,2168,3807,2010,31726
2016/7/5 21:15,10315,4153,6752,1635,3564,2041,30882
2016/7/5 21:30,10181,4421,6929,1848,3807,1888,30320
2016/7/5 21:45,10650,5224,6965,2274,3472,2132,30531
2016/7/5 22:00,9980,4354,6645,1919,3564,1980,30953
2016/7/5 22:15,11922,5626,8315,3092,3442,1949,31445
2016/7/5 22:30,10784,4756,7569,2452,3381,1919,31164
2016/7/5 22:45,11186,5827,7676,2736,3290,1980,30742
2016/7/5 23:00,11855,5760,7818,2701,3259,1949,30460
2016/7/5 23:15,10918,5626,7747,3020,3229,1949,30460
2016/7/5 23:30,11320,5693,7889,3163,3350,2041,29757
2016/7/5 23:45,11119,6028,8422,3482,3076,1949,29124
2016/7/6 0:00,10382,5090,6467,2843,3015,1828,28913
2016/7/6 0:15,11119,5224,8173,3092,2955,1888,29194
2016/7/6 0:30,11855,5827,8742,3127,2924,1919,28913
2016/7/6 0:45,10181,5358,6716,2132,2924,1858,29968
2016/7/6 1:00,10717,5425,7498,2310,2833,1919,30390
2016/7/6 1:15,9846,5157,6219,2594,2863,1919,30671
2016/7/6 1:30,9511,5425,6716,2594,2985,1980,30742
2016/7/6 1:45,10449,5626,7676,2594,2924,1949,31234
2016/7/6 2:00,10851,5358,7818,2878,2833,1858,31515
2016/7/6 2:15,10114,5358,7071,2594,2833,1828,30390
2016/7/6 2:30,11387,6162,7995,3376,3076,2224,30320
2016/7/6 2:45,10382,4689,6538,2168,3259,1919,30953
2016/7/6 3:00,9779,5157,5970,2345,3168,2132,31234
2016/7/6 3:15,9712,4488,6467,2097,3198,2010,30601
2016/7/6 3:30,10717,5157,7320,2310,3350,1980,31375
2016/7/6 3:45,9645,4890,6716,2239,2924,1980,32008
2016/7/6 4:00,9377,4488,6254,2274,3015,2041,30531
2016/7/6 4:15,9109,4622,5863,2168,3350,2102,30320
2016/7/6 4:30,10717,5425,7107,2665,3259,2163,30812
2016/7/6 4:45,10784,4890,7711,2239,3259,2041,30671
2016/7/6 5:00,11387,5559,7853,2843,3259,2345,30109
2016/7/6 5:15,11922,5559,8209,2878,3564,2071,30460
2016/7/6 5:30,12123,5023,8280,2168,3686,2041,29897
2016/7/6 5:45,11186,4823,7214,2061,3868,1980,30320
2016/7/6 6:00,11855,4488,8209,2097,3868,1858,30320
2016/7/6 6:15,11788,4488,7960,2274,3716,1888,30320
2016/7/6 6:30,11588,5358,7320,2594,3716,1888,29757
2016/7/6 6:45,11922,4823,7995,2736,3533,1858,29827
2016/7/6 7:00,12525,6162,9132,3625,3533,1888,29616
2016/7/6 7:15,12592,5894,9239,2914,3503,1980,29616
2016/7/6 7:30,12458,6095,9275,3340,3503,1919,29827
2016/7/6 7:45,13597,6631,9737,3696,3472,1949,30320
2016/7/6 8:00,12726,6363,9346,3376,3716,1980,30531
2016/7/6 8:15,11588,5023,7853,2523,3594,1949,30953
2016/7/6 8:30,11387,4890,7960,2843,3472,1980,30882
2016/7/6 8:45,11454,5492,7427,2949,3472,1858,31797
2016/7/6 9:00,11119,4756,7178,2132,3350,1980,32993
2016/7/6 9:15,10851,4823,7533,2097,3472,1980,32571
2016/7/6 9:30,10985,5358,7960,3198,3472,1888,32149
2016/7/6 9:45,11253,5626,8244,2985,3746,1888,31656
2016/7/6 10:00,11788,4890,8031,2452,3564,1858,30249
2016/7/6 10:15,11989,4957,8706,2487,3777,1888,29897
2016/7/6 10:30,13731,5827,8813,2630,3990,1828,28772
2016/7/6 10:45,13597,5090,8848,2559,4173,1767,29335
2016/7/6 11:00,13128,4957,8671,2772,3990,1919,30249
2016/7/6 11:15,11588,5559,8493,3163,3777,1828,31304
2016/7/6 11:30,11855,5559,7676,3163,3442,1767,31304
2016/7/6 11:45,10248,4957,7107,2559,3137,1675,30249
2016/7/6 12:00,10583,4756,7000,2061,2955,1645,30671
2016/7/6 12:15,10382,5492,7818,2878,2894,1675,30671
2016/7/6 12:30,10516,5358,7782,2772,3046,1736,30953
2016/7/6 12:45,11119,4756,8031,2523,3137,1706,31023
2016/7/6 13:00,10315,5291,7498,2345,3046,1706,31586
2016/7/6 13:15,11052,5358,7853,2985,2772,1614,32571
2016/7/6 13:30,10181,4354,7569,2594,2619,1767,32360
2016/7/6 13:45,10248,5358,7676,2807,2619,1706,31726
2016/7/6 14:00,9444,5023,6965,2203,2650,1645,31938
2016/7/6 14:15,11186,5358,7889,3305,2650,1675,32711
2016/7/6 14:30,10516,5492,7995,2736,2619,1553,31023
2016/7/6 14:45,10516,5224,7533,2701,2680,1584,28209
2016/7/6 15:00,10449,4220,7000,2381,2711,1584,28983
2016/7/6 15:15,9779,4220,7143,2310,2680,1523,28068
2016/7/6 15:30,9913,4153,6787,1954,2711,1523,27365
2016/7/6 15:45,9578,4086,7036,1990,2680,1553,27365
2016/7/6 16:00,9846,4086,7071,1919,2711,1553,27717
2016/7/6 16:15,10114,4086,7178,2310,2863,1645,29405
2016/7/6 16:30,10650,4890,7569,2594,3411,1645,30038
2016/7/6 16:45,10851,4890,7604,2630,3168,1706,30390
2016/7/6 17:00,10985,4756,7640,2630,3290,1645,30671
2016/7/6 17:15,11186,4756,7604,2416,3655,1767,29968
2016/7/6 17:30,11186,4555,7569,2452,3594,1675,29897
2016/7/6 17:45,11253,4421,7604,2239,3503,1645,28772
2016/7/6 18:00,10717,4287,7320,2097,3320,1645,24340
2016/7/6 18:15,9913,3885,6752,1919,3137,1523,25255
2016/7/6 18:30,8908,3885,6005,1599,2955,1492,27576
2016/7/6 18:45,9243,3550,6148,1492,3046,1523,29335
2016/7/6 19:00,9176,3550,6005,1564,3107,1614,29686
2016/7/6 19:15,9310,3617,6183,1564,3107,1797,30390
2016/7/6 19:30,9511,3617,6112,1564,3350,1675,30249
2016/7/6 19:45,9779,3885,6254,1564,3381,1706,30109
2016/7/6 20:00,9645,4153,6254,1457,3411,1736,30249
2016/7/6 20:15,10114,3684,6432,1386,3625,2041,30249
2016/7/6 20:30,9846,3751,6325,1777,3594,1797,30742
2016/7/6 20:45,9444,3818,5863,1173,3686,1767,30179
2016/7/6 21:00,8506,2880,5437,746,3533,1828,29968
2016/7/6 21:15,10382,3014,7462,817,3076,1614,29968
2016/7/6 21:30,10583,3215,7249,1457,2955,1645,29686
2016/7/6 21:45,10516,3416,6823,604,3168,1614,29686
2016/7/6 22:00,10516,3349,7107,1279,3259,1645,29546
2016/7/6 22:15,12458,4823,8884,2559,3046,1645,29827
2016/7/6 22:30,12726,4220,9843,2381,3381,1645,29686
2016/7/6 22:45,13262,5224,9523,2310,3046,1614,28913
2016/7/6 23:00,13396,4689,10234,2381,3259,1675,28491
2016/7/6 23:15,13865,5693,10980,3056,3046,1706,28350
2016/7/6 23:30,12793,4890,9701,2949,2894,1645,28491
2016/7/6 23:45,13731,4622,10376,2559,2955,1523,28491
2016/7/7 0:00,12592,5157,9204,2310,2772,1614,28561
2016/7/7 0:15,14535,5894,11798,3838,2711,1614,28631
2016/7/7 0:30,12860,5023,10092,2985,2498,1462,29053
2016/7/7 0:45,13128,5827,10127,3234,2467,1492,28842
2016/7/7 1:00,14200,6229,11194,3447,2559,1553,28772
2016/7/7 1:15,12927,5358,10376,3376,2528,1523,28350
2016/7/7 1:30,12391,5090,9026,3020,2528,1614,27717
2016/7/7 1:45,13999,6028,11300,3838,2772,1645,27998
2016/7/7 2:00,12592,6229,10909,3696,2528,1523,27717
2016/7/7 2:15,12391,5425,9985,3127,2498,1523,28209
2016/7/7 2:30,14267,6296,11407,3731,2559,1584,28209
2016/7/7 2:45,14200,6430,11087,3411,2833,1675,28420
2016/7/7 3:00,14267,6363,11122,3873,2833,1675,28139
2016/7/7 3:15,12659,5693,10127,3198,2711,1706,27646
2016/7/7 3:30,13329,5559,10874,3198,2650,1614,27928
2016/7/7 3:45,13999,6363,11158,3553,2589,1767,27646
2016/7/7 4:00,12592,5090,9204,2772,2680,1828,27365
2016/7/7 4:15,13396,6028,9914,2807,2711,1767,26662
2016/7/7 4:30,14468,5693,11016,3234,2772,1797,26943
2016/7/7 4:45,14200,6363,11300,3234,3168,1797,27224
2016/7/7 5:00,13731,5626,10661,2985,3229,1767,26732
2016/7/7 5:15,15606,6631,12046,3625,3229,1980,26310
2016/7/7 5:30,15004,5894,11904,3020,3350,1767,26239
2016/7/7 5:45,16276,6564,12722,3696,3137,1614,27295
2016/7/7 6:00,15137,5760,11229,2949,3320,1645,26380
2016/7/7 6:15,15070,6229,12011,3376,3290,1645,25044
2016/7/7 6:30,15070,6095,11194,3340,3350,1675,25255
2016/7/7 6:45,14066,5224,10696,3163,3290,1736,25536
2016/7/7 7:00,14267,5961,10803,3198,3381,1797,25395
2016/7/7 7:15,13999,6363,10838,3305,3411,1797,25747
2016/7/7 7:30,13463,6095,10199,2949,3259,1675,26591
2016/7/7 7:45,12860,5224,9239,2736,3381,1767,27646
2016/7/7 8:00,12525,5090,9310,3056,3076,1797,27928
2016/7/7 8:15,12592,5827,9559,3269,3259,1858,28561
2016/7/7 8:30,12458,6095,9772,3625,3229,1828,28702
2016/7/7 8:45,12659,4890,8813,2630,3107,1858,28279
2016/7/7 9:00,12324,5559,8671,2843,3015,1675,28983
2016/7/7 9:15,12190,4689,9061,2630,3442,1888,28913
2016/7/7 9:30,13061,5090,9488,2772,3198,1706,29053
2016/7/7 9:45,12726,5023,9594,2772,3381,1797,28772
2016/7/7 10:00,13262,6095,9808,2843,3442,1767,29757
2016/7/7 10:15,14535,6095,10234,3411,3716,1797,30179
2016/7/7 10:30,12994,4823,8493,2416,4173,1767,30179
2016/7/7 10:45,12793,5224,8209,2061,4021,1767,30601
2016/7/7 11:00,12324,4957,8244,2559,3990,1736,30601
2016/7/7 11:15,11588,4823,8209,2274,3838,1706,31304
2016/7/7 11:30,10985,4689,7214,1599,3686,1736,31515
2016/7/7 11:45,10516,3751,6752,1350,3259,1645,32078
2016/7/7 12:00,9645,3617,6787,1599,3046,1523,32641
2016/7/7 12:15,10918,4689,7356,1848,2924,1553,32782
2016/7/7 12:30,10717,4488,7249,1812,3015,1584,34400
2016/7/7 12:45,9779,4287,6787,1777,2741,1553,35103
2016/7/7 13:00,10516,4555,7391,2132,2802,1553,35385
2016/7/7 13:15,10382,4488,6965,2025,2802,1523,35877
2016/7/7 13:30,10516,4622,7178,2097,2741,1614,35947
2016/7/7 13:45,10650,4019,7249,1990,2619,1523,37003
2016/7/7 14:00,9377,3818,6574,1564,2650,1553,37284
2016/7/7 14:15,9846,3751,7533,2168,3046,1675,37917
2016/7/7 14:30,10717,4488,8031,2239,2589,1492,38832
2016/7/7 14:45,9109,4287,6752,1421,2559,1614,38972
2016/7/7 15:00,9109,3684,6610,1599,2589,2132,38480
2016/7/7 15:15,9846,3885,6894,1421,2619,1523,38058
2016/7/7 15:30,9042,3349,6574,1635,2528,1523,38409
2016/7/7 16:00,9243,3416,6538,1706,2985,1553,36791
2016/7/7 16:15,9511,4019,6929,2168,2833,1614,37003
2016/7/7 16:30,9846,4019,6858,2168,3015,1675,36440
2016/7/7 16:45,10181,4086,7107,2239,3107,1675,34470
2016/7/7 17:00,10449,4220,7320,2097,3229,1523,34118
2016/7/7 17:15,10918,4086,7533,2097,3411,1767,34118
2016/7/7 17:30,10985,4756,7569,2239,3381,1614,34048
2016/7/7 17:45,11320,4354,7640,2203,3564,1645,33767
2016/7/7 18:00,11052,4287,7604,1990,3472,1675,33837
2016/7/7 18:15,10583,4086,7214,2025,3411,1706,33696
2016/7/7 18:30,10114,3952,6858,1954,3137,1553,33415
2016/7/7 18:45,10114,4086,6894,1990,3229,1614,33837
2016/7/7 19:00,10114,4086,6858,1954,3259,1645,33274
2016/7/7 19:15,10248,4086,6894,1954,3320,1645,32993
2016/7/7 19:30,10047,3885,6752,1741,3350,1675,33204
2016/7/7 19:45,10449,4019,6894,2061,3503,1645,33133
2016/7/7 20:00,11119,4153,7427,1919,3746,1675,32922
2016/7/7 20:15,11052,3885,7249,1777,3746,1614,33204
2016/7/7 20:30,11052,3885,7391,1883,3716,1553,33133
2016/7/7 20:45,10918,3751,7356,1741,3625,1614,33556
2016/7/7 21:00,10449,3282,7107,1279,3594,1706,33626
2016/7/7 21:15,10449,4019,6929,1635,3564,1645,32641
2016/7/7 21:30,9980,3349,6787,1350,3381,1645,32852
2016/7/7 21:45,9779,3751,6538,1421,3229,1675,32782
2016/7/7 22:00,10516,3885,7356,1599,3168,1675,32641
2016/7/7 22:15,10516,3617,7285,2025,3168,1706,32289
2016/7/7 22:30,11320,4086,7889,1670,3350,1706,32078
2016/7/7 22:45,11186,4689,8066,1706,3442,1767,32008
2016/7/7 23:00,11855,5358,8884,3198,3076,1553,31586
2016/7/7 23:15,12659,5358,9310,2665,2985,1523,31515
2016/7/7 23:30,11521,5157,8280,2452,3076,1584,31445
2016/7/7 23:45,12592,5090,9417,3056,2772,1584,30671
2016/7/8 0:00,11855,4756,8884,2985,2955,1523,31093
2016/7/8 0:15,10851,4622,8386,2487,2985,1523,30601
2016/7/8 0:30,11655,4555,8493,2452,2559,1553,31093
2016/7/8 0:45,11320,4555,8742,2594,2589,1310,30742
2016/7/8 1:00,10382,4756,7995,2630,2498,1340,30742
2016/7/8 1:15,10181,4287,7782,2772,2467,1340,30671
2016/7/8 1:30,11320,5224,9168,3092,2376,1340,30320
2016/7/8 1:45,11855,4622,9132,2985,2345,1340,29897
2016/7/8 2:00,11186,5224,8706,2594,2376,1401,29335
2016/7/8 2:15,10047,5023,7782,2310,2345,1401,29827
2016/7/8 2:30,11721,5291,9061,3234,2376,1401,29686
2016/7/8 2:45,9846,4555,7143,2772,2406,1401,29053
2016/7/8 3:00,10248,4555,7747,2736,2437,1492,28772
2016/7/8 3:15,11655,5425,8564,2949,2467,1523,28913
2016/7/8 3:30,11186,4555,8635,2914,2559,1553,29124
2016/7/8 3:45,9578,4756,7391,2736,2376,1492,29546
2016/7/8 4:00,10918,4086,8244,2594,2315,1462,29124
2016/7/8 4:15,11521,5224,8884,2772,2772,1523,29264
2016/7/8 4:30,11588,5224,8315,2310,2528,1767,29124
2016/7/8 4:45,10315,4019,7356,2239,2680,1523,29546
2016/7/8 5:00,12659,5224,9417,2701,2894,1614,29264
2016/7/8 5:15,11989,3952,8635,2097,3594,1675,29616
2016/7/8 5:30,11186,4421,7818,1848,3655,1614,28772
2016/7/8 5:45,13061,4354,9026,2274,3442,1645,28913
2016/7/8 6:00,13597,5425,9737,2985,3472,1645,29405
2016/7/8 6:15,12458,5157,8706,2239,3381,1645,29124
2016/7/8 6:30,11989,4823,8244,2559,3320,1645,29124
2016/7/8 6:45,13128,5827,9275,2772,3259,1736,28983
2016/7/8 7:00,10382,4086,7214,2025,3290,1645,28913
2016/7/8 7:15,9645,4086,6396,1635,3229,1736,29475
2016/7/8 7:30,10650,4689,6716,2168,3259,1736,29124
2016/7/8 7:45,9913,3952,6681,1635,3320,1767,29968
2016/7/8 8:00,9980,4555,6716,2274,3290,1797,29897
2016/7/8 8:15,9712,4689,6752,1883,3137,1767,30531
2016/7/8 8:30,9511,4622,7249,2025,3137,1706,30882
2016/7/8 8:45,9645,4354,6965,2239,3015,1645,30671
2016/7/8 9:00,9645,4019,6894,2594,3015,1645,30531
2016/7/8 9:15,10650,4019,7427,2239,2985,1645,30531
2016/7/8 9:30,10985,4622,7391,2665,3137,1706,30460
2016/7/8 9:45,10382,4153,7249,1777,3320,1767,29897
2016/7/8 10:00,11721,4756,7995,2168,3381,1736,30671
2016/7/8 10:15,11922,4086,7889,2025,3564,1675,30671
2016/7/8 10:30,13195,5224,8564,2772,4203,1736,31093
2016/7/8 10:45,12190,5090,8422,1919,3990,1675,30179
2016/7/8 11:00,11788,4220,8031,2132,3929,1828,30671
2016/7/8 11:15,12257,4153,8102,2274,3838,1706,30812
2016/7/8 11:30,10784,4354,7533,1883,3564,1645,30742
2016/7/8 11:45,10851,4354,6929,1564,3259,1675,31656
2016/7/8 12:00,10449,4086,7356,1812,3168,1675,31093
2016/7/8 12:15,10315,3617,6503,1848,3076,1614,31445
2016/7/8 12:30,9444,3952,6823,1492,3076,1858,30812
2016/7/8 12:45,10315,3416,6752,1315,3107,1675,31515
2016/7/8 13:00,10181,3416,6858,1741,3046,1614,30882
2016/7/8 13:15,9444,4354,6467,1599,2985,1584,31656
2016/7/8 13:30,12324,5291,6894,2168,5574,2163,32219
2016/7/8 13:45,13061,5157,7249,1954,5544,2437,32289
2016/7/8 14:00,12927,5023,6752,1528,5696,2224,32711
2016/7/8 14:15,10650,4488,7285,2132,3137,1736,33133
2016/7/8 14:30,9712,3818,7000,1812,3107,1675,33907
2016/7/8 14:45,9645,3885,6752,1599,3320,1675,35033
2016/7/8 15:00,10181,4220,6574,1741,3015,1645,34751
2016/7/8 15:15,10315,3818,6787,1635,3229,1706,34611
2016/7/8 15:30,9511,3751,6396,1564,3046,1767,34892
2016/7/8 15:45,9846,3617,6503,1244,3259,2041,34611
2016/7/8 16:00,9444,3550,6610,1279,2924,1614,34400
2016/7/8 16:15,9913,3617,6503,1457,3076,1675,34892
2016/7/8 16:30,9779,3952,6787,1883,3046,1523,34751
2016/7/8 16:45,10114,4019,7000,1883,3411,1736,33626
2016/7/8 17:00,10315,4086,7178,2097,3229,1645,34329
2016/7/8 17:15,10717,3952,7107,1919,3503,1675,33485
2016/7/8 17:30,11052,4019,7427,1990,3594,1675,33344
2016/7/8 17:45,10918,3952,7356,1599,3533,1706,33485
2016/7/8 18:00,10717,3885,7107,1741,3564,1675,33626
2016/7/8 18:15,10382,3684,6325,1564,3564,1706,34400
2016/7/8 18:30,10181,3684,6610,1421,3533,1675,34892
2016/7/8 18:45,10114,3617,6610,1457,3533,1736,34048
2016/7/8 19:00,10181,3617,6467,1421,3594,1675,33556
2016/7/8 19:15,10047,3818,6645,1741,3442,1614,33837
2016/7/8 19:30,10181,3684,6894,1564,3472,1614,33274
2016/7/8 19:45,11588,4488,7143,1635,4447,1828,32149
2016/7/8 20:00,11855,4086,7640,1564,4264,1858,32782
2016/7/8 20:15,12391,4153,7960,1670,4386,1888,33274
2016/7/8 20:30,12458,4086,8138,1812,4569,1919,32500
2016/7/8 20:45,12592,4153,8138,1635,4356,1888,31867
2016/7/8 21:00,12726,4354,8244,2132,4295,1767,32149
2016/7/8 21:15,13932,6363,10056,4015,3838,1614,31938
2016/7/8 21:30,13731,6899,10199,3625,4051,1614,32149
2016/7/8 21:45,14401,5492,9985,2559,3929,1828,31586
2016/7/8 22:00,14066,5358,9666,2239,3777,1706,31234
2016/7/8 22:15,15137,5894,11016,3234,3716,1645,31234
2016/7/8 22:30,16209,6497,12260,3980,3564,1767,31093
2016/7/8 22:45,16209,7100,12579,4015,3777,1706,31304
2016/7/8 23:15,14535,6564,11087,3553,3533,1767,30671
2016/7/8 23:30,14870,5760,11904,3873,3411,1767,31093
2016/7/8 23:45,14468,5693,11087,3198,3564,1706,30531
2016/7/9 0:00,14602,5961,11300,3340,3259,1767,30953
2016/7/9 0:15,13597,6095,10554,3482,3168,1614,30601
2016/7/9 0:30,15070,6430,11442,3909,3137,1706,30812
2016/7/9 0:45,14200,6296,10838,3625,3107,1736,30320
2016/7/9 1:00,14535,6162,11691,3909,3046,1645,30320
2016/7/9 1:15,14535,6564,11691,3909,3046,1645,29616
2016/7/9 1:30,14066,6564,11407,4300,2894,1614,30038
2016/7/9 1:45,14401,5693,11371,3873,2772,1767,29827
2016/7/9 2:00,14401,6296,11727,3944,2802,1614,29405
2016/7/9 2:15,14468,6296,11016,3944,2711,1523,29335
2016/7/9 2:30,11186,4890,8457,2807,2741,1645,28842
2016/7/9 2:45,12525,5961,9879,3198,2924,1736,28913
2016/7/9 3:00,13999,6497,10945,3198,2711,1675,28702
2016/7/9 3:15,13396,5894,10483,3305,2711,1675,28702
2016/7/9 3:30,13731,5894,10518,3163,2955,1614,28772
2016/7/9 3:45,13195,6095,10341,3802,2680,1675,28913
2016/7/9 4:00,14066,6296,11300,3482,2833,2010,28772
2016/7/9 4:15,14066,6430,11229,3482,2955,1828,28702
2016/7/9 4:30,14200,6497,11158,3944,2924,1828,28772
2016/7/9 4:45,12123,5291,9132,2523,3320,1736,28772
2016/7/9 5:00,14267,5425,10838,3020,3320,1767,28913
2016/7/9 5:15,15472,5693,11513,3482,3442,1584,29124
2016/7/9 5:30,15539,5894,11940,3838,3259,1553,28561
2016/7/9 5:45,14803,5760,11762,3376,3381,1706,28279
2016/7/9 6:00,14602,5693,10874,3056,3290,1736,28279
2016/7/9 6:15,13195,4689,9523,2168,3411,1736,28350
2016/7/9 6:30,11387,3617,8031,1492,3198,1736,29124
2016/7/9 6:45,11186,3282,7853,1137,2619,1249,28983
2016/7/9 7:00,9109,2612,6396,1066,2741,1523,28631
2016/7/9 7:15,10851,3416,7249,1350,3046,1645,27857
2016/7/9 7:30,9645,2679,6432,426,2924,1523,28913
2016/7/9 7:45,11052,3550,7462,1031,2955,1675,29053
2016/7/9 8:00,11454,3416,8280,1102,3137,1767,28772
2016/7/9 8:15,9913,3952,7071,1741,3076,1736,29053
2016/7/9 8:30,10449,4354,7071,2487,3046,1828,28983
2016/7/9 8:45,9846,4287,6254,1670,3076,1828,29405
2016/7/9 9:00,9779,3550,6005,1706,3290,1645,29968
2016/7/9 9:15,9645,3885,5934,1457,3107,1767,29546
2016/7/9 9:30,10114,4220,6290,1990,3229,1767,29616
2016/7/9 9:45,9980,3952,6396,1208,3564,1858,29827
2016/7/9 10:00,10851,4220,6574,1244,3472,1797,29757
2016/7/9 10:15,10650,3952,6681,1670,3686,1828,30601
2016/7/9 10:30,11186,4153,7249,1350,4234,1980,31164
2016/7/9 10:45,10583,4086,6787,1173,3899,1767,30671
2016/7/9 11:00,10516,3483,6610,1350,3868,1736,30320
2016/7/9 11:15,10516,4019,7249,1421,3716,1645,30671
2016/7/9 11:30,10047,4019,6183,1137,3381,1706,30953
2016/7/9 11:45,9645,3282,5792,959,3290,1767,31023
2016/7/9 12:00,9779,3617,5899,853,3229,1706,31445
2016/7/9 12:15,9645,3215,6396,1279,3259,1675,31445
2016/7/9 12:30,9377,3751,6503,1421,3046,1645,30812
2016/7/9 12:45,10114,2947,6432,1102,3168,1645,31023
2016/7/9 13:00,10248,3751,6610,1244,3046,1553,30742
2016/7/9 13:15,10181,3416,6574,1208,3015,1584,31375
2016/7/9 13:30,10583,4220,6823,1457,3259,1614,31234
2016/7/9 13:45,10382,3148,7214,1564,3107,1553,31445
2016/7/9 14:00,9645,4019,6823,1564,3046,1553,31656
2016/7/9 14:15,10315,4019,6787,1244,3015,1584,31375
2016/7/9 14:30,10248,3885,6858,1492,3015,1675,31797
2016/7/9 14:45,9511,3081,6538,1102,2955,1553,31938
2016/7/9 15:00,9578,3818,6361,1492,3076,1614,32289
2016/7/9 15:15,9913,3148,6432,1066,3290,1553,32289
2016/7/9 15:30,12324,3617,6503,1173,5483,1949,32852
2016/7/9 15:45,11989,3885,6396,1421,5513,2132,32782
2016/7/9 16:00,11989,4153,6432,1528,5604,2193,32852
2016/7/9 16:15,12123,4287,6467,1421,5665,2132,34048
2016/7/9 16:30,12726,4488,6858,1386,6244,2467,32500
2016/7/9 16:45,12793,4555,6681,1244,6000,2376,32500
2016/7/9 17:00,10784,3818,6645,1208,3868,1888,32078
2016/7/9 17:15,10784,3818,6716,1208,3960,1858,31375
2016/7/9 17:30,10516,3550,6645,1421,3868,1736,31304
2016/7/9 17:45,10650,3483,6823,1173,3746,1706,31445
2016/7/9 18:00,10114,3416,6254,1208,3686,2041,31867
2016/7/9 18:15,10114,3617,6361,1386,3686,1797,31023
2016/7/9 18:30,9779,3617,6219,1315,3472,1706,30671
2016/7/9 18:45,9310,3282,5970,1279,3411,1706,31234
2016/7/9 19:00,9444,3148,5970,1102,3411,1645,31375
2016/7/9 19:15,9779,3282,6290,1457,3472,1675,31445
2016/7/9 19:30,10315,3349,6610,1635,3746,1675,31023
2016/7/9 19:45,10918,3550,7036,1208,3838,1645,30953
2016/7/9 20:00,11320,3483,7427,1812,4051,1675,30882
2016/7/9 20:15,12190,3751,7995,1528,4234,1492,31304
2016/7/9 20:30,12123,3684,8031,1564,4112,1614,31375
2016/7/9 20:45,12123,3550,8138,1635,3990,1553,30531
2016/7/9 21:00,13530,4756,9523,2701,3899,1462,30882
2016/7/9 21:15,13329,5760,9346,3234,4112,1736,30812
2016/7/9 21:30,13731,6095,9843,3980,3716,1553,30249
2016/7/9 21:45,13530,6095,9417,3696,3655,1553,29968
2016/7/9 22:00,12458,5827,8919,3553,3503,1584,29968
2016/7/9 22:15,12994,4153,8848,2025,3320,1553,29827
2016/7/9 22:30,12190,5090,9026,2487,3411,1706,29968
2016/7/9 22:45,12927,4756,9417,2559,3564,1614,29968
2016/7/9 23:00,13329,5358,9594,2452,3290,1553,29968
2016/7/9 23:15,13932,5693,10767,3127,3259,1553,29968
2016/7/9 23:30,16008,5760,10554,3234,5483,1980,29968
